time,low,high,open,close,volume
2022-06-08 17:30:00,30272.39,30369.16,30359.67,30350.67,177.70576482
2022-06-08 17:45:00,30329.06,30387.84,30350.54,30356.53,135.92405156
2022-06-08 18:00:00,30281.91,30400.84,30356.52,30308.15,129.03475655
2022-06-08 18:15:00,30120.94,30323.69,30304.54,30182.29,247.33708
2022-06-08 18:30:00,29888.91,30205.08,30181.46,30170.04,397.96451414
2022-06-08 18:45:00,30157.88,30305.99,30170.04,30208.57,198.92301598
2022-06-08 19:00:00,30047.77,30209.53,30208.54,30131.38,234.29132193
2022-06-08 19:15:00,30057.46,30259.8,30131.32,30203.3,157.85183024
2022-06-08 19:30:00,30189.39,30290.37,30200.92,30214.62,176.08656694
2022-06-08 19:45:00,30099.0,30253.14,30218.2,30112.94,177.19353813
2022-06-08 20:00:00,30073.3,30165.3,30110.1,30156.15,92.77428231
2022-06-08 20:15:00,30129.9,30191.26,30156.26,30170.98,100.43716674
2022-06-08 20:30:00,30140.68,30292.6,30171.63,30235.61,97.66052592
2022-06-08 20:45:00,30171.91,30236.37,30234.22,30173.66,82.69560927
2022-06-08 21:00:00,30168.08,30348.48,30173.66,30248.39,172.45725504
2022-06-08 21:15:00,30237.43,30315.67,30248.26,30283.14,106.62080948
2022-06-08 21:30:00,30266.43,30320.33,30279.92,30317.61,57.60462779
2022-06-08 21:45:00,30266.67,30476.5,30316.38,30396.39,107.3162975
2022-06-08 22:00:00,30305.76,30435.1,30397.46,30317.92,97.11259034
2022-06-08 22:15:00,30272.63,30330.93,30317.92,30304.92,76.35190006
2022-06-08 22:30:00,30254.56,30355.73,30300.59,30323.11,57.23487784
2022-06-08 22:45:00,30266.03,30372.42,30325.15,30284.78,77.45071209
2022-06-08 23:00:00,30258.34,30307.5,30282.3,30286.57,62.40934655
2022-06-08 23:15:00,30210.52,30348.32,30287.23,30273.91,91.44385153
2022-06-08 23:30:00,30182.97,30335.06,30268.55,30186.74,98.01018791
2022-06-08 23:45:00,30160.01,30243.26,30186.31,30177.0,88.69493851
2022-06-09 00:00:00,30084.03,30222.16,30182.92,30167.34,108.20557942
2022-06-09 00:15:00,30075.0,30167.34,30167.33,30116.34,130.46832154
2022-06-09 00:30:00,30050.0,30145.53,30115.46,30138.3,150.39817108
2022-06-09 00:45:00,30135.17,30250.74,30136.25,30198.96,98.65507587
2022-06-09 01:00:00,30182.79,30302.8,30196.87,30235.27,78.13974455
2022-06-09 01:15:00,30226.1,30281.82,30234.81,30254.86,75.0687715
2022-06-09 01:30:00,30211.99,30294.01,30254.73,30223.4,54.18028643
2022-06-09 01:45:00,30060.91,30223.4,30223.4,30064.0,119.26266816
2022-06-09 02:00:00,30050.0,30147.86,30061.02,30131.64,108.91693201
2022-06-09 02:15:00,30113.08,30175.93,30132.12,30160.88,58.28752578
2022-06-09 02:30:00,30128.07,30191.45,30160.89,30156.97,47.68433304
2022-06-09 02:45:00,30123.73,30185.11,30156.96,30182.19,45.29590229
2022-06-09 03:00:00,30165.28,30248.22,30182.91,30195.82,55.39201557
2022-06-09 03:15:00,30137.38,30248.49,30195.34,30235.38,97.61335093
2022-06-09 03:30:00,30203.59,30251.52,30235.74,30247.63,44.73451695
2022-06-09 03:45:00,30227.03,30284.23,30247.81,30272.65,31.66042309
2022-06-09 04:00:00,30238.33,30284.85,30272.64,30244.04,31.09672642
2022-06-09 04:15:00,30211.51,30273.51,30244.03,30257.78,36.10830901
2022-06-09 04:30:00,30219.77,30267.16,30262.15,30252.22,21.64149877
2022-06-09 04:45:00,30214.32,30254.36,30250.91,30249.35,28.58227602
2022-06-09 05:00:00,30224.66,30433.0,30249.33,30292.21,99.14758325
2022-06-09 05:15:00,30291.23,30383.25,30292.12,30361.46,39.26281013
2022-06-09 05:30:00,30317.72,30373.3,30361.45,30337.59,43.03698307
2022-06-09 05:45:00,30291.23,30352.48,30337.59,30294.62,48.53460898
2022-06-09 06:00:00,30283.65,30327.29,30294.6,30323.65,54.58697262
2022-06-09 06:15:00,30279.67,30325.33,30323.65,30293.5,33.17837991
2022-06-09 06:30:00,30260.0,30302.44,30293.98,30273.27,27.96423748
2022-06-09 06:45:00,30268.93,30337.03,30272.3,30313.93,30.65140207
2022-06-09 07:00:00,30293.36,30363.9,30313.93,30333.15,52.95100267
2022-06-09 07:15:00,30305.9,30406.77,30333.36,30393.64,51.0872453
2022-06-09 07:30:00,30313.14,30402.39,30392.24,30356.67,47.63051429
2022-06-09 07:45:00,30342.46,30469.3,30357.4,30468.08,61.7863349
2022-06-09 08:00:00,30360.88,30552.29,30468.25,30369.14,100.80444503
2022-06-09 08:15:00,30337.17,30437.78,30369.14,30413.11,69.90150879
2022-06-09 08:30:00,30375.73,30481.73,30414.44,30387.84,64.48458952
2022-06-09 08:45:00,30387.04,30533.0,30391.65,30489.87,71.74104498
2022-06-09 09:00:00,30457.31,30513.05,30491.87,30490.98,52.55585533
2022-06-09 09:15:00,30461.04,30590.1,30490.86,30559.05,79.46471557
2022-06-09 09:30:00,30539.81,30679.72,30559.92,30573.36,109.11424153
2022-06-09 09:45:00,30472.34,30607.9,30573.67,30528.38,92.55992332
2022-06-09 10:00:00,30475.0,30556.79,30530.19,30516.54,58.98642333
2022-06-09 10:15:00,30507.07,30573.19,30516.54,30570.87,54.0495263
2022-06-09 10:30:00,30494.79,30586.7,30568.72,30528.55,80.39145466
2022-06-09 10:45:00,30362.2,30541.02,30532.42,30408.03,95.93309355
2022-06-09 11:00:00,30345.74,30433.46,30408.03,30413.4,86.22263743
2022-06-09 11:15:00,30350.14,30426.2,30413.62,30392.1,79.26767882
2022-06-09 11:30:00,30310.77,30415.3,30393.43,30365.55,98.13122111
2022-06-09 11:45:00,30243.52,30421.96,30360.19,30278.99,168.74295521
2022-06-09 12:00:00,30242.54,30352.78,30277.28,30280.42,90.74063971
2022-06-09 12:15:00,30000.0,30280.07,30280.07,30201.26,443.64673453
2022-06-09 12:30:00,30025.46,30204.48,30202.81,30059.03,274.48301856
2022-06-09 12:45:00,30043.48,30142.62,30059.68,30089.77,166.08706562
2022-06-09 13:00:00,30050.0,30182.37,30090.19,30135.59,272.03149748
2022-06-09 13:15:00,30111.18,30201.27,30135.68,30119.14,114.80057248
2022-06-09 13:30:00,29904.0,30248.5,30119.14,29985.45,365.3237903
2022-06-09 13:45:00,29978.02,30226.37,29978.89,30136.85,383.8231227
2022-06-09 14:00:00,30032.48,30213.25,30136.87,30151.96,327.45409317
2022-06-09 14:15:00,30128.57,30243.04,30151.77,30236.33,321.04962533
2022-06-09 14:30:00,30162.5,30265.49,30236.41,30180.13,207.4394462
2022-06-09 14:45:00,30050.03,30181.85,30180.06,30094.09,191.42645007
2022-06-09 15:00:00,30000.36,30115.91,30090.97,30074.76,197.32153671
2022-06-09 15:15:00,30055.86,30166.58,30077.7,30105.04,164.382917
2022-06-09 15:30:00,30094.12,30370.93,30107.64,30294.68,258.61933268
2022-06-09 15:45:00,30160.09,30326.51,30294.2,30276.38,166.51715759
2022-06-09 16:00:00,30146.01,30313.55,30280.13,30181.83,166.67795995
2022-06-09 16:15:00,30151.68,30205.11,30182.76,30192.47,99.55315331
2022-06-09 16:30:00,30161.0,30360.06,30192.12,30329.97,223.4250448
2022-06-09 16:45:00,30271.01,30352.02,30327.43,30340.71,352.69448327
2022-06-09 17:00:00,30287.22,30437.51,30341.73,30300.0,357.53465273
2022-06-09 17:15:00,30226.53,30333.44,30302.35,30240.06,188.04327713
2022-06-09 17:30:00,30178.85,30265.24,30241.42,30196.94,162.79504578
2022-06-09 17:45:00,30178.58,30307.15,30196.81,30307.14,174.40279969
2022-06-09 18:00:00,30230.31,30333.8,30305.65,30299.99,214.72946562
2022-06-09 18:15:00,30150.0,30320.95,30300.0,30214.25,166.741644
2022-06-09 18:30:00,30115.44,30212.86,30212.86,30135.68,162.88558074
2022-06-09 18:45:00,30094.2,30172.82,30135.68,30120.79,198.31617319
2022-06-09 19:00:00,30071.72,30131.83,30120.79,30086.42,175.19129057
2022-06-09 19:15:00,30056.3,30150.16,30085.46,30064.01,216.413688
2022-06-09 19:30:00,30054.82,30110.37,30064.09,30100.36,195.45415767
2022-06-09 19:45:00,29950.0,30114.66,30101.86,29989.49,296.57785614
2022-06-09 20:00:00,29922.22,30128.42,29989.54,30099.22,720.0013387
2022-06-09 20:15:00,30047.8,30131.69,30100.64,30096.99,173.04624562
2022-06-09 20:30:00,30063.83,30108.01,30098.36,30066.15,88.68721195
2022-06-09 20:45:00,30064.87,30172.01,30066.16,30160.09,100.91749558
2022-06-09 21:00:00,30129.11,30232.92,30160.69,30228.7,275.70908535
2022-06-09 21:15:00,30144.35,30229.04,30225.53,30148.88,85.51663217
2022-06-09 21:30:00,30116.2,30194.32,30148.99,30190.51,69.74934755
2022-06-09 21:45:00,30106.0,30192.0,30190.51,30113.52,61.78267014
2022-06-09 22:00:00,30065.2,30133.94,30111.41,30067.76,130.57519214
2022-06-09 22:15:00,30002.19,30093.98,30067.76,30069.99,131.77721132
2022-06-09 22:30:00,29983.22,30101.61,30066.98,30020.19,107.1501793
2022-06-09 22:45:00,29983.91,30063.35,30020.78,30046.39,108.94507424
2022-06-09 23:00:00,29970.25,30046.37,30046.37,29991.7,116.26714659
2022-06-09 23:15:00,29950.0,30086.66,29991.71,30064.91,352.39787803
2022-06-09 23:30:00,30039.34,30099.86,30064.16,30080.85,78.25958288
2022-06-09 23:45:00,30056.96,30101.71,30080.84,30079.62,63.30752939
2022-06-10 00:00:00,29946.78,30118.17,30079.59,29972.69,157.83379115
2022-06-10 00:15:00,29554.0,29977.24,29971.85,29776.37,605.62488583
2022-06-10 00:30:00,29663.82,29838.95,29781.74,29811.66,310.06572252
2022-06-10 00:45:00,29730.02,29869.0,29811.07,29732.39,132.29737797
2022-06-10 01:00:00,29714.62,29812.07,29732.31,29772.08,126.16851536
2022-06-10 01:15:00,29745.51,30030.62,29771.98,29951.06,138.16047158
2022-06-10 01:30:00,29880.55,29960.09,29948.9,29891.97,57.10781794
2022-06-10 01:45:00,29841.59,29924.95,29893.7,29863.65,61.76787071
2022-06-10 02:00:00,29845.4,30016.06,29863.64,29948.54,94.45710563
2022-06-10 02:15:00,29948.53,30007.8,29948.54,29987.71,84.50610014
2022-06-10 02:30:00,29949.0,30002.88,29990.99,29973.0,52.53038336
2022-06-10 02:45:00,29959.69,30003.37,29973.6,30000.0,48.54266001
2022-06-10 03:00:00,29999.14,30337.83,29999.99,30163.83,509.64964628
2022-06-10 03:15:00,30128.62,30250.5,30163.84,30195.86,113.12138304
2022-06-10 03:30:00,30138.18,30219.16,30196.97,30150.54,53.43713055
2022-06-10 03:45:00,30057.51,30159.41,30150.53,30091.13,46.6242057
2022-06-10 04:00:00,30026.63,30128.3,30090.84,30063.61,67.84374534
2022-06-10 04:15:00,30020.4,30108.12,30064.01,30045.31,114.62209847
2022-06-10 04:30:00,30031.53,30087.06,30044.02,30052.52,81.27664612
2022-06-10 04:45:00,30026.08,30088.88,30050.49,30063.63,63.41185796
2022-06-10 05:00:00,30055.96,30139.42,30063.64,30105.11,80.51896367
2022-06-10 05:15:00,30105.9,30146.13,30106.12,30134.91,61.73498394
2022-06-10 05:30:00,30128.0,30162.79,30139.45,30134.0,52.42136185
2022-06-10 05:45:00,30071.2,30164.83,30134.0,30076.0,59.52902763
2022-06-10 06:00:00,30044.13,30151.62,30074.33,30142.26,103.02796668
2022-06-10 06:15:00,30036.83,30213.71,30141.51,30115.83,177.8160952
2022-06-10 06:30:00,30059.28,30134.88,30114.44,30074.21,94.81273553
2022-06-10 06:45:00,30057.11,30096.54,30073.4,30069.5,55.24137367
2022-06-10 07:00:00,30047.46,30111.59,30069.5,30052.3,73.94444252
2022-06-10 07:15:00,30038.82,30079.03,30052.3,30069.95,74.11318706
2022-06-10 07:30:00,30051.49,30106.76,30069.95,30085.78,103.52091066
2022-06-10 07:45:00,30022.0,30106.4,30084.54,30023.27,132.92848566
2022-06-10 08:00:00,30016.75,30094.32,30024.13,30046.05,110.15233014
2022-06-10 08:15:00,29967.14,30056.18,30044.66,30002.48,177.05973854
2022-06-10 08:30:00,29956.36,30038.84,30003.04,29993.11,100.67643961
2022-06-10 08:45:00,29977.5,30050.76,29994.13,29996.63,80.72971308
2022-06-10 09:00:00,29956.3,30018.77,29995.48,29974.49,77.29377673
2022-06-10 09:15:00,29868.72,30042.95,29973.85,30017.63,131.90302935
2022-06-10 09:30:00,29933.0,30032.52,30014.44,29969.19,71.8287788
2022-06-10 09:45:00,29836.58,29983.79,29967.54,29870.2,91.31029147
2022-06-10 10:00:00,29841.15,29911.36,29868.8,29893.79,90.58256869
2022-06-10 10:15:00,29884.92,29961.28,29893.11,29948.46,62.28365457
2022-06-10 10:30:00,29921.24,29977.74,29951.33,29942.72,57.50145706
2022-06-10 10:45:00,29935.02,29985.28,29943.42,29977.91,54.88295771
2022-06-10 11:00:00,29951.27,30012.74,29975.47,29983.67,93.81649715
2022-06-10 11:15:00,29940.0,29990.03,29983.68,29952.76,79.96949672
2022-06-10 11:30:00,29946.17,30058.15,29950.22,30014.87,83.80306187
2022-06-10 11:45:00,29988.1,30020.12,30014.87,29992.32,54.80284773
2022-06-10 12:00:00,29955.71,30115.94,29994.27,30092.24,163.43237398
2022-06-10 12:15:00,30042.18,30164.75,30091.77,30073.99,150.75461418
2022-06-10 12:30:00,29475.64,30074.58,30073.75,29671.5,1155.97415923
2022-06-10 12:45:00,29546.09,29765.49,29669.23,29606.45,547.95696708
2022-06-10 13:00:00,29550.0,29692.02,29606.45,29614.3,353.83907419
2022-06-10 13:15:00,29262.6,29630.15,29614.13,29409.0,693.00490099
2022-06-10 13:30:00,29233.78,29517.12,29419.49,29497.33,897.69796824
2022-06-10 13:45:00,29323.23,29556.13,29493.37,29365.95,433.87746569
2022-06-10 14:00:00,29200.0,29400.0,29365.94,29322.24,517.20230261
2022-06-10 14:15:00,29297.4,29458.69,29317.5,29426.95,455.34560133
2022-06-10 14:30:00,29418.68,29619.78,29426.95,29604.23,304.24200084
2022-06-10 14:45:00,29508.33,29666.15,29604.51,29536.05,246.77300312
2022-06-10 15:00:00,29500.85,29602.1,29534.59,29503.48,269.55059948
2022-06-10 15:15:00,29326.22,29506.84,29503.39,29366.55,570.95509131
2022-06-10 15:30:00,29327.38,29427.39,29364.26,29411.34,423.45938821
2022-06-10 15:45:00,29361.27,29467.04,29411.32,29414.73,358.0142069
2022-06-10 16:00:00,29300.0,29450.0,29414.81,29311.27,350.76661233
2022-06-10 16:15:00,28845.24,29365.29,29311.59,28924.17,1177.79387618
2022-06-10 16:30:00,28821.15,29138.14,28924.17,28973.31,697.12968566
2022-06-10 16:45:00,28888.0,29066.67,28973.7,29010.72,494.74481394
2022-06-10 17:00:00,28887.36,29029.68,29010.73,28917.23,446.41723607
2022-06-10 17:15:00,28899.01,29153.25,28917.23,29127.69,542.89796888
2022-06-10 17:30:00,29034.09,29127.47,29124.97,29093.39,612.75163055
2022-06-10 17:45:00,29044.73,29170.8,29093.56,29075.89,466.42452426
2022-06-10 18:00:00,28992.9,29106.76,29075.09,29067.99,452.93731913
2022-06-10 18:15:00,28998.17,29104.26,29067.13,29020.91,436.92752244
2022-06-10 18:30:00,28933.14,29049.16,29020.9,28956.5,432.97976084
2022-06-10 18:45:00,28945.63,29058.99,28956.5,29012.7,323.82664127
2022-06-10 19:00:00,28905.62,29038.89,29011.03,29000.0,411.08241521
2022-06-10 19:15:00,28907.21,29120.85,29003.01,28997.55,482.67484872
2022-06-10 19:30:00,28968.51,29103.91,28997.55,28998.45,373.37916047
2022-06-10 19:45:00,28918.55,29014.99,28999.32,28950.68,619.3613595
2022-06-10 20:00:00,28929.41,29148.58,28950.67,29080.14,251.71626106
2022-06-10 20:15:00,29082.11,29233.07,29083.12,29171.06,195.67491548
2022-06-10 20:30:00,29137.95,29191.22,29171.07,29139.36,132.49142074
2022-06-10 20:45:00,29116.16,29200.0,29140.61,29168.86,181.16526029
2022-06-10 21:00:00,29135.76,29194.75,29164.59,29149.02,60.78088246
2022-06-10 21:15:00,29130.01,29160.9,29148.88,29142.62,97.61744938
2022-06-10 21:30:00,29122.91,29219.1,29142.49,29194.15,55.89051027
2022-06-10 21:45:00,29166.18,29382.54,29194.14,29168.1,123.63075755
2022-06-10 22:00:00,29163.0,29278.56,29167.47,29218.75,81.84780704
2022-06-10 22:15:00,29117.68,29249.66,29218.75,29136.51,122.44718819
2022-06-10 22:30:00,29069.56,29151.01,29135.26,29103.98,98.02490742
2022-06-10 22:45:00,29100.0,29213.76,29101.76,29146.24,120.3351747
2022-06-10 23:00:00,29106.91,29183.87,29146.23,29150.73,87.29748624
2022-06-10 23:15:00,28997.18,29155.71,29149.19,29086.46,171.74342833
2022-06-10 23:30:00,29032.02,29117.59,29086.47,29054.35,86.00079969
2022-06-10 23:45:00,29010.0,29076.73,29054.35,29063.11,70.67563507
2022-06-11 00:00:00,29008.91,29166.98,29058.79,29148.63,99.88671029
2022-06-11 00:15:00,29114.8,29198.94,29148.63,29160.19,63.23463843
2022-06-11 00:30:00,29143.64,29217.25,29160.18,29192.47,66.79837689
2022-06-11 00:45:00,29177.58,29222.91,29195.61,29207.26,36.83195503
2022-06-11 01:00:00,29162.39,29229.14,29206.0,29186.51,61.81523201
2022-06-11 01:15:00,29158.52,29203.58,29188.82,29192.17,69.42876373
2022-06-11 01:30:00,29157.06,29236.41,29192.14,29230.02,50.7606186
2022-06-11 01:45:00,29153.74,29231.12,29230.02,29175.43,45.60360453
2022-06-11 02:00:00,29153.74,29198.1,29174.64,29175.15,78.33001392
2022-06-11 02:15:00,29150.0,29220.77,29175.07,29209.8,61.84041118
2022-06-11 02:30:00,29187.34,29227.56,29210.71,29217.38,34.26768656
2022-06-11 02:45:00,29187.34,29276.95,29217.37,29242.78,51.03550045
2022-06-11 03:00:00,29215.11,29289.99,29240.67,29240.99,49.87959613
2022-06-11 03:15:00,29203.87,29251.19,29239.73,29241.7,40.89934795
2022-06-11 03:30:00,29224.72,29266.47,29243.92,29230.97,40.79369701
2022-06-11 03:45:00,29225.06,29259.04,29227.74,29251.58,57.66443096
2022-06-11 04:00:00,29228.14,29300.0,29251.58,29282.54,123.02814359
2022-06-11 04:15:00,29263.4,29323.73,29282.23,29297.57,52.26280453
2022-06-11 04:30:00,29292.0,29330.01,29296.75,29320.93,30.68396975
2022-06-11 04:45:00,29317.69,29362.6,29320.98,29358.44,40.28831026
2022-06-11 05:00:00,29347.01,29411.11,29358.44,29347.01,62.67878245
2022-06-11 05:15:00,29276.54,29347.02,29347.0,29307.23,47.72544993
2022-06-11 05:30:00,29273.58,29318.51,29307.93,29291.28,29.81483709
2022-06-11 05:45:00,29221.96,29307.73,29290.13,29257.04,55.56059922
2022-06-11 06:00:00,29240.25,29283.67,29259.24,29255.51,45.5663289
2022-06-11 06:15:00,29252.73,29278.77,29255.27,29277.67,22.3298952
2022-06-11 06:30:00,29245.95,29291.88,29275.92,29279.79,30.24077639
2022-06-11 06:45:00,29267.45,29292.18,29281.13,29287.44,23.9183052
2022-06-11 07:00:00,29271.06,29316.37,29287.83,29280.68,26.44155138
2022-06-11 07:15:00,29263.46,29324.91,29277.31,29296.68,35.22938645
2022-06-11 07:30:00,29296.67,29335.5,29296.74,29318.84,27.83945143
2022-06-11 07:45:00,29296.65,29331.67,29318.83,29300.05,19.53224303
2022-06-11 08:00:00,29228.97,29320.09,29299.25,29235.82,38.36913344
2022-06-11 08:15:00,29226.17,29269.04,29234.7,29229.89,34.78590633
2022-06-11 08:30:00,29030.0,29250.0,29229.74,29118.16,188.97364121
2022-06-11 08:45:00,28958.57,29145.07,29120.92,28958.59,222.04884666
2022-06-11 09:00:00,28716.0,29006.78,28958.58,28934.65,1524.22406744
2022-06-11 09:15:00,28886.42,29070.51,28934.65,29029.3,123.63158769
2022-06-11 09:30:00,29025.44,29150.6,29029.83,29092.23,120.64709216
2022-06-11 09:45:00,29036.86,29138.86,29091.98,29040.1,57.33952416
2022-06-11 10:00:00,29013.12,29096.94,29037.11,29034.96,62.74370144
2022-06-11 10:15:00,29014.33,29059.71,29034.75,29031.84,34.27949034
2022-06-11 10:30:00,28892.16,29031.84,29031.84,28921.02,83.28531878
2022-06-11 10:45:00,28819.45,28957.4,28919.95,28884.06,96.03641873
2022-06-11 11:00:00,28802.95,28930.44,28882.08,28902.75,71.9155365
2022-06-11 11:15:00,28716.98,28902.5,28901.84,28757.4,161.56624113
2022-06-11 11:30:00,28550.0,28852.6,28761.33,28730.09,365.71096511
2022-06-11 11:45:00,28609.65,28748.02,28728.33,28687.54,192.12021035
2022-06-11 12:00:00,28685.32,28815.57,28687.48,28735.15,148.09293784
2022-06-11 12:15:00,28653.1,28766.67,28738.04,28742.4,123.7543538
2022-06-11 12:30:00,28616.67,28748.89,28745.58,28691.33,168.05188177
2022-06-11 12:45:00,28442.53,28694.75,28693.97,28442.53,369.91647854
2022-06-11 13:00:00,28300.0,28548.97,28442.53,28518.48,383.02493157
2022-06-11 13:15:00,28478.59,28684.56,28518.45,28639.85,406.16628881
2022-06-11 13:30:00,28622.3,28822.56,28638.1,28675.01,231.47399309
2022-06-11 13:45:00,28664.5,28776.94,28676.41,28741.62,140.6439363
2022-06-11 14:00:00,28602.5,28741.65,28739.0,28672.33,124.65440372
2022-06-11 14:15:00,28521.47,28672.33,28672.1,28581.74,197.61767539
2022-06-11 14:30:00,28450.72,28622.92,28580.82,28476.87,199.66406637
2022-06-11 14:45:00,28342.11,28596.45,28479.13,28389.03,309.15756998
2022-06-11 15:00:00,28300.0,28569.43,28388.64,28506.4,220.61918341
2022-06-11 15:15:00,28235.0,28523.48,28506.54,28481.8,330.85300707
2022-06-11 15:30:00,28210.98,28496.86,28474.78,28279.78,319.57508989
2022-06-11 15:45:00,28231.36,28415.87,28279.78,28366.71,279.67036959
2022-06-11 16:00:00,28308.58,28473.25,28366.71,28360.01,203.94738098
2022-06-11 16:15:00,28080.01,28381.66,28360.01,28283.42,465.91588756
2022-06-11 16:30:00,28181.5,28383.4,28283.32,28367.91,199.2950014
2022-06-11 16:45:00,28360.26,28483.8,28367.94,28444.72,180.79726718
2022-06-11 17:00:00,28357.19,28548.49,28444.72,28463.51,249.01093785
2022-06-11 17:15:00,28404.69,28510.0,28463.5,28480.25,162.72568521
2022-06-11 17:30:00,28402.54,28559.03,28479.41,28470.79,126.46294885
2022-06-11 17:45:00,28442.67,28533.71,28469.71,28473.04,87.65496639
2022-06-11 18:00:00,28418.33,28528.75,28472.99,28470.31,118.92821681
2022-06-11 18:15:00,28420.64,28546.07,28470.35,28500.72,134.40139369
2022-06-11 18:30:00,28484.66,28765.82,28500.67,28572.23,208.36625689
2022-06-11 18:45:00,28538.02,28662.18,28572.23,28583.72,95.74999176
2022-06-11 19:00:00,28567.21,28721.72,28584.07,28712.09,93.85489177
2022-06-11 19:15:00,28630.0,28731.97,28712.08,28638.19,113.57584654
2022-06-11 19:30:00,28611.53,28682.14,28638.19,28616.56,92.40615889
2022-06-11 19:45:00,28559.16,28632.22,28616.09,28559.16,73.75639083
2022-06-11 20:00:00,28502.82,28585.7,28559.69,28531.54,100.66498537
2022-06-11 20:15:00,28481.0,28585.59,28533.62,28494.28,257.80000989
2022-06-11 20:30:00,28407.68,28499.66,28493.89,28460.83,135.12853997
2022-06-11 20:45:00,28348.49,28486.57,28458.63,28379.38,86.81363204
2022-06-11 21:00:00,28357.54,28506.73,28378.53,28499.11,66.3630813
2022-06-11 21:15:00,28488.04,28559.53,28494.27,28529.51,102.23040323
2022-06-11 21:30:00,28481.75,28587.24,28528.54,28564.1,49.74689962
2022-06-11 21:45:00,28512.95,28565.68,28564.1,28528.95,73.2498477
2022-06-11 22:00:00,28505.81,28586.08,28530.46,28557.23,64.04908562
2022-06-11 22:15:00,28525.65,28581.1,28556.5,28558.88,81.22632794
2022-06-11 22:30:00,28554.68,28648.62,28557.28,28599.51,87.3616655
2022-06-11 22:45:00,28598.4,28642.06,28600.71,28602.45,62.91420257
2022-06-11 23:00:00,28419.28,28612.86,28602.85,28429.5,95.67592239
2022-06-11 23:15:00,28394.08,28474.35,28429.44,28438.2,84.85953607
2022-06-11 23:30:00,28204.23,28444.19,28438.2,28300.84,259.20946753
2022-06-11 23:45:00,28256.65,28393.75,28300.82,28388.63,149.79383417
2022-06-12 00:00:00,28341.17,28499.18,28395.03,28485.32,99.52203915
2022-06-12 00:15:00,28420.99,28490.14,28485.31,28451.16,63.01331507
2022-06-12 00:30:00,28401.03,28500.0,28448.78,28491.73,60.06749791
2022-06-12 00:45:00,28424.66,28516.33,28492.15,28478.76,74.71047656
2022-06-12 01:00:00,28292.49,28492.78,28478.43,28351.92,232.52253655
2022-06-12 01:15:00,28226.8,28359.92,28352.33,28281.26,226.81929491
2022-06-12 01:30:00,28228.96,28379.62,28281.27,28305.49,125.77204658
2022-06-12 01:45:00,28123.58,28331.41,28305.44,28200.95,169.74665818
2022-06-12 02:00:00,28164.1,28309.54,28204.02,28299.23,138.52347156
2022-06-12 02:15:00,27800.0,28307.99,28299.24,27886.9,820.45183948
2022-06-12 02:30:00,27345.2,27920.38,27886.9,27480.36,1181.54348388
2022-06-12 02:45:00,27280.01,27603.05,27481.64,27394.0,655.48044744
2022-06-12 03:00:00,27242.77,27518.0,27394.54,27506.21,346.0234549
2022-06-12 03:15:00,27423.7,27560.65,27505.59,27503.23,310.84719319
2022-06-12 03:30:00,27496.09,27731.44,27504.38,27621.01,219.61271825
2022-06-12 03:45:00,27514.23,27621.0,27621.0,27515.33,193.77666742
2022-06-12 04:00:00,27437.0,27617.51,27517.76,27465.81,172.20581285
2022-06-12 04:15:00,27458.85,27525.33,27463.98,27490.68,266.85808251
2022-06-12 04:30:00,27459.76,27549.21,27490.68,27477.89,175.41762303
2022-06-12 04:45:00,27386.85,27503.98,27477.89,27397.91,196.68212533
2022-06-12 05:00:00,27287.27,27433.4,27394.47,27354.14,233.91097825
2022-06-12 05:15:00,27193.47,27395.89,27354.13,27241.89,209.54187124
2022-06-12 05:30:00,27148.46,27347.18,27240.41,27324.74,255.6939622
2022-06-12 05:45:00,27208.77,27412.0,27321.11,27246.93,154.9543747
2022-06-12 06:00:00,27203.55,27409.67,27233.59,27386.02,131.18170873
2022-06-12 06:15:00,27342.54,27465.0,27385.77,27445.08,197.28480695
2022-06-12 06:30:00,27420.0,27520.4,27444.65,27474.72,156.44296182
2022-06-12 06:45:00,27439.5,27513.33,27473.51,27448.73,208.38432513
2022-06-12 07:00:00,27409.7,27481.16,27448.65,27437.54,157.60153628
2022-06-12 07:15:00,27372.65,27442.24,27435.84,27373.98,85.08403008
2022-06-12 07:30:00,27352.05,27455.99,27372.92,27424.52,146.04871953
2022-06-12 07:45:00,27392.66,27639.06,27424.46,27605.15,122.04576385
2022-06-12 08:00:00,27491.75,27609.65,27605.15,27494.52,100.2620561
2022-06-12 08:15:00,27491.33,27622.95,27495.72,27595.76,81.5913492
2022-06-12 08:30:00,27556.7,27679.05,27595.76,27566.42,171.61642088
2022-06-12 08:45:00,27506.23,27582.1,27566.38,27526.23,91.06206758
2022-06-12 09:00:00,27492.35,27566.73,27525.07,27493.98,110.07540219
2022-06-12 09:15:00,27434.11,27562.52,27493.93,27515.58,111.45543028
2022-06-12 09:30:00,27439.47,27520.0,27516.42,27472.17,92.39625313
2022-06-12 09:45:00,27410.94,27483.41,27471.6,27425.0,85.23165574
2022-06-12 10:00:00,27314.99,27453.24,27425.03,27390.64,182.85490369
2022-06-12 10:15:00,27369.14,27523.74,27388.21,27480.8,146.95441542
2022-06-12 10:30:00,27434.24,27537.74,27480.79,27445.03,103.71465422
2022-06-12 10:45:00,27379.02,27459.24,27445.02,27401.1,104.37883417
